gamma	sackin	colless	beta	blum	crown_age	tree_height	pigot_rho	number_of_lineages	nltt_base	phylogenetic_div	avg_ladder	max_ladder	cherries	il_number	pitchforks	stairs	laplace_spectrum_a	laplace_spectrum_p	laplace_spectrum_e	laplace_spectrum_g	imbalance_steps	j_one	b1	b2	area_per_pair	average_leaf_depth	i_stat	ew_colless	max_del_width	max_depth	max_width	rogers	stairs2	tot_coph	var_depth	symmetry_nodes	mpd	psv	vpd	mntd	j_stat	rquartet	wiener	max_betweenness	max_closeness	diameter	eigenvector	mean_branch_length	var_branch_length	mean_branch_length_int	mean_branch_length_ext	var_branch_length_int	var_branch_length_ext	model	extinction	combined
0.9356433	3195	1379	-0.09010742	355.092	10	10	0.06144626	300	0.8172882	548.1355	2.227273	3	100	100	51	0.6120401	-1.381577	7.045369	9.332112	1	282	0.772659	160.5586	6.189102	17.18794	10.65	0.5044044	0.4675038	20	17	82	183	0.6417853	92213	7.318562	185	16.91576	8.457878	14.40317	1.741743	0.05638585	347240826	2711805	113235	1.922361e-4	31	0.7056176	0.9166146	0.9123471	0.9626646	0.8708715	0.9976482	0.8264549	BD	TRUE	BD_TRUE
1.472913	3027	1237	0.04827637	353.3312	10	10	0.5614878	300	0.8253292	524.0124	2.47619	4	100	100	51	0.6187291	-0.8019521	4.99066	9.322038	1	283	0.815542	160.1132	6.54306	17.25724	10.09	0.4962017	0.4647557	26	16	94	185	0.6430864	65543	5.553746	187	16.25213	8.126063	17.67717	1.718477	0.05417375	356137641	2607224	110325	1.948514e-4	30	0.7007278	0.8762749	0.7784849	0.8934259	0.8592383	0.714265	0.8442944	BD	TRUE	BD_TRUE
1.668825	3087	1273	-0.04862519	355.4596	10	10	0.6342617	300	0.8207646	537.7062	2.222222	4	98	104	54	0.6254181	-0.9067959	5.407349	9.327531	1	280	0.7996908	159.2761	6.750546	17.26031	10.29	0.5112474	0.4786277	24	19	82	187	0.6367953	74444	8.547726	187	17.03023	8.515117	17.38324	1.78285	0.05676745	317620782	2738600	112581	1.905704e-4	33	0.6530513	0.8991743	0.9190452	0.9069755	0.8914251	0.9824911	0.8589765	BD	TRUE	BD_TRUE
0.1690685	2970	1072	0.6564488	338.236	10	10	0.8381582	300	0.8236553	529.0341	2.380952	4	106	88	46	0.5785953	-0.3573519	5.195738	9.322461	12	284	0.8311938	167.2627	6.437683	16.81601	9.9	0.4338612	0.4130944	32	15	98	173	0.6846355	66916	4.404682	174	16.03554	8.01777	21.30345	1.715234	0.0534518	394294608	2565355	116547	1.950234e-4	28	0.6931605	0.8846725	0.75798	0.9119095	0.857617	0.7932754	0.723982	BD	TRUE	BD_TRUE
1.520731	2884	976	0.5017041	343.403	10	10	-0.1856439	300	0.8336256	499.1233	2.136364	3	104	92	46	0.5752508	-1.351329	5.516536	9.327356	588	284	0.8559798	165.6643	6.77771	16.78127	9.613333	0.4282063	0.4132632	34	15	130	172	0.6837696	54838	3.756343	174	17.14508	8.572538	17.9098	1.543012	0.05715025	392008977	2782353	118871	1.868117e-4	27	0.676309	0.8346544	0.7587903	0.8982265	0.7715061	0.8461952	0.6664789	BD	TRUE	BD_TRUE
0.3877575	2890	1084	0.5046484	346.4692	10	10	0.6342617	300	0.8201427	539.5719	2.166667	5	102	96	47	0.6120401	-1.970973	9.086016	9.323026	592	283	0.8542026	161.6996	6.984711	16.65124	9.633333	0.4976115	0.4529607	24	16	104	183	0.6494517	58651	4.534002	184	17.84681	8.923406	15.97866	1.74981	0.05948937	378412383	2883975	115781	1.835934e-4	30	0.6602323	0.9022941	0.7861133	0.929867	0.8749051	0.9326737	0.6416519	BD	TRUE	BD_TRUE
0.2263931	2942	1128	0.2542879	353.1056	10	10	-0.7259818	300	0.8206764	537.9709	2.666667	4	94	112	56	0.6488294	-1.572334	5.476707	9.322335	1	283	0.8391046	155.8831	7.011017	16.63839	9.806667	0.510786	0.4907448	28	16	82	194	0.6333777	66713	5.561159	195	17.13186	8.565932	15.21836	1.771267	0.05710621	326677332	2756674	114089	1.91153e-4	29	0.6820447	0.8996169	0.739782	0.913694	0.8856337	0.855843	0.6265779	BD	TRUE	BD_TRUE
2.752585	3407	1743	-0.1872705	357.5439	10	10	0.06144626	300	0.8313283	506.015	2.296296	3	98	104	54	0.6421405	-0.5735692	5.060301	9.326467	1	280	0.7245805	158.4238	5.879551	17.73469	11.35667	0.5381814	0.4950239	12	19	62	192	0.6223998	111646	10.38407	194	15.93226	7.966132	17.39825	1.584576	0.05310755	260073534	2560639	111071	2.079008e-4	31	0.5444631	0.846179	0.8647856	0.9004319	0.7922878	0.8458901	0.8805995	BD	TRUE	BD_TRUE
1.268738	3215	1275	0.1601611	347.6215	10	10	-0.7338342	300	0.8161324	551.6027	2.318182	4	99	102	57	0.6086957	-1.283433	5.790139	9.318116	1	284	0.7678524	161.8309	5.702209	17.68658	10.71667	0.4558769	0.4536585	20	15	88	182	0.6659643	84021	5.896042	185	16.66939	8.334695	17.33096	1.713254	0.05556464	407405145	2665527	102621	1.837233e-4	30	0.6973147	0.9224126	0.9776656	0.98864	0.8566268	1.017477	0.932677	BD	TRUE	BD_TRUE
0.3018057	3065	1273	-0.04888672	351.418	10	10	0.7233296	300	0.816948	549.1561	2.157895	3	102	96	58	0.6120401	-1.771758	7.641336	9.319348	1	282	0.8054309	163.6403	6.776901	17.73371	10.21667	0.4763179	0.4597094	22	17	80	183	0.6503076	60539	7.581661	185	17.06107	8.530537	16.44693	1.794878	0.05687025	394519179	2737263	115669	1.879739e-4	33	0.6835469	0.9183213	0.771457	0.9393435	0.8974392	0.7642913	0.7802769	BD	TRUE	BD_TRUE
0.6593144	3212	1430	0.2276048	343.9514	10	10	-0.7259818	300	0.8336967	498.91	2.363636	4	104	92	51	0.5752508	-0.9206481	6.066371	9.323535	1	282	0.7685696	164.301	6.438217	17.5019	10.70667	0.457124	0.4352644	20	17	90	172	0.6710878	87714	7.799955	179	16.26515	8.132574	21.29246	1.58201	0.05421716	367021059	2624622	103929	1.877085e-4	31	0.7067881	0.8342977	0.7586256	0.8778807	0.7910052	0.8906636	0.6262343	BD	TRUE	BD_TRUE
0.4703852	3015	1159	-0.006193848	356.158	10	10	0.6342617	300	0.7930849	620.7454	2.5	4	101	98	40	0.6086957	-0.96977120000000006	4.117914	9.312191	1	281	0.8187879	159.5633	6.694756	17.40203	10.05	0.517475	0.45599460000000003	22	18	96	182	0.6408335	60502	6.455686	184	17.10166	8.550829	16.099240000000002	2.081262	0.05700553	416271852	2701590	113127	1.865301e-4	33	0.7024855	1.038036	1.156167	1.035423	1.040631	1.050417	1.265062	BD	TRUE	BD_TRUE
1.203812	3030	1156	0.1537204	350.362	10	10	0.5614878	300	0.8146442	556.0674	2.5	5	99	102	52	0.5986622	-1.489076	8.035048	9.318549	589	282	0.8147345	160.9375	6.596176	17.2107	10.1	0.466738	0.4495232	24	17	84	179	0.6615644	67035	5.715719	182	17.00187	8.500936	15.95538	1.805609	0.05667291	385798353	2722496	112351	1.889784e-4	31	0.5794313	0.9298786	0.8825201	0.9571345	0.9028043	0.8527499	0.913567	BD	TRUE	BD_TRUE
1.424269	3239	1487	-0.3389394	367.7894	10	10	0.0809209	300	0.8081303	575.609	2.655172	4	91	118	51	0.6421405	-1.588329	6.280049	9.323627	588	279	0.7621629	153.1128	5.815527	17.6979	10.79667	0.5564592	0.5085849	20	20	76	192	0.6135755	87355	9.065541	194	17.82812	8.914062	15.12929	1.92835	0.05942708	308209428	2859000	108039	1.847373e-4	35	0.6667264	0.9625569	1.004412	0.9609281	0.9641748	0.9340599	1.077647	BD	TRUE	BD_TRUE
-0.2037558	3404	1620	-0.1666602	355.4304	10	10	0.6342617	300	0.8133444	559.9667	2.4	5	103	94	50	0.6086957	-1.524499	7.819092	9.342533	3	280	0.725219	161.4642	4.737911	17.50506	11.34667	0.4914972	0.4542539	16	19	80	182	0.649427	116347	7.578417	183	16.68341	8.341705	16.67023	1.801793	0.05561137	349344720	2663024	117581	1.934062e-4	31	0.7066065	0.9363992	0.9500052	0.97214	0.9008966	1.19591	0.7063844	BD	TRUE	BD_TRUE
1.119704	3309	1583	-0.1408972	355.9846	10	10	0.7233296	300	0.8139567	558.1299	2.714286	5	101	98	49	0.6020067	0.1777315	5.9707	9.333435	93	280	0.7460398	160.2642	5.934383	17.22798	11.03	0.5116156	0.4661113	14	19	76	180	0.6417112	108358	8.791739	184	15.43317	7.716586	14.28557	1.847048	0.05144391	261556668	2439833	112131	2.241857e-4	30	0.7008185	0.9333276	0.983352	0.9431969	0.9235241	0.9148833	1.054458	BD	TRUE	BD_TRUE
0.09057361	2967	1125	0.2367139	350.6556	10	10	0.7233296	300	0.8193615	541.9154	2.407407	4	99	102	47	0.6086957	-0.9754623	4.094352	9.320752	592	284	0.8320342	159.8199	6.921082	17.11298	9.89	0.5000798	0.4606037	18	15	82	182	0.6494775	59808	5.549732	183	16.70482	8.352411	17.81709	1.763662	0.05568274	397375170	2677696	111561	1.921206e-4	30	0.6805402	0.906213	0.7533239	0.9307587	0.881831	0.8209164	0.6875061	BD	TRUE	BD_TRUE
3.091904	2957	1025	0.1846189	351.3949	10	10	0.7233296	300	0.8327294	501.8118	2.4	5	99	102	50	0.6120401	-1.656529	6.590362	9.326522	1	283	0.834848	160.1369	6.839874	17.10736	9.856667	0.4950343	0.4608326	26	16	90	183	0.6514291	58439	5.467681	184	17.12962	8.56481	16.546	1.546003	0.05709873	416313546	2777967	108957	1.836585e-4	31	0.704159	0.8391502	0.8671839	0.905743	0.7730014	0.9573409	0.7717201	BD	TRUE	BD_TRUE
1.988777	2874	966	0.4899268	348.2693	10	10	0.7233296	300	0.8390062	482.9815	2.482759	4	94	112	57	0.6354515	-1.324174	5.287835	9.327567	1	284	0.8589581	157.3813	7.154602	16.82283	9.58	0.4958414	0.4878093	24	15	90	190	0.6406776	52411	4.692575	194	16.9108	8.455399	19.85368	1.565206	0.05636933	421877190	2750008	113787	1.830738e-4	30	0.6159667	0.8076614	0.7476787	0.8328881	0.7826028	0.8244231	0.672684	BD	TRUE	BD_TRUE
0.291057	2992	1150	0.1984375	348.152	10	10	0.6342617	300	0.814746	555.762	2.318182	4	103	94	50	0.6120401	-0.5098025	4.338184	9.320148	2	283	0.8250821	162.3798	6.772491	17.21766	9.973333	0.4859199	0.4534442	20	16	98	183	0.651589	61198	5.464169	184	16.19584	8.097922	18.46736	1.888912	0.05398615	385048497	2578077	118661	2.028547e-4	29	0.5699334	0.9293679	0.8965483	0.9141787	0.9444558	0.8603743	0.9350204	BD	TRUE	BD_TRUE
0.7105477	3136	1350	-0.1224951	359.1577	10	10	0.4999584	300	0.8260811	521.7566	2.56	4	98	104	47	0.6354515	-1.310279	9.329633	9.330567	3	283	0.7871957	157.079	5.931946	17.08776	10.45333	0.5281529	0.4805881	16	16	90	190	0.6294292	85639	5.606511	190	17.0816	8.5408	16.87569	1.718595	0.05693867	277348566	2757385	118737	1.898781e-4	30	0.6445548	0.8725027	0.7575515	0.8857963	0.8592977	0.8070906	0.7105263	BD	TRUE	BD_TRUE
1.112364	3135	1407	0.3986523	342.517	10	10	0.7233296	300	0.8251356	524.5932	2.3	4	104	92	52	0.5986622	-0.191508	4.647182	9.325641	1	283	0.7874468	164.2937	6.43576	16.73603	10.45	0.4676863	0.4452102	20	16	84	179	0.6602965	93377	6.716555	180	15.44788	7.723938	14.98741	1.673503	0.05149292	264043224	2462593	114967	2.18578e-4	28	0.6836459	0.8772462	0.7966023	0.9180129	0.8367513	0.765787	0.8265741	BD	TRUE	BD_TRUE
1.04497	3178	1444	-0.06655273	355.6324	10	10	0.5614878	300	0.8259943	522.0171	2.5	4	99	102	50	0.6220736	-1.135358	5.144051	9.324868	1	282	0.7767922	159.4236	6.53241	17.44276	10.59333	0.5178364	0.4745152	20	17	78	186	0.6362108	83957	8.529721	186	16.63183	8.315916	17.44128	1.691065	0.05543944	292933086	2676540	111379	1.956751e-4	30	0.6912103	0.8729383	0.8465147	0.900528	0.8455325	0.9636243	0.7315073	BD	TRUE	BD_TRUE
0.8517061	3290	1530	-0.06066406	358.2542	10	10	1	300	0.8139032	558.2905	2.5	5	96	108	49	0.6521739	-0.5656915	6.378704	9.333519	16	280	0.7503482	155.3115	5.752743	16.49208	10.96667	0.5418408	0.4979031	20	19	88	195	0.6194691	122020	7.149387	196	16.03149	8.015744	12.18433	1.754714	0.05343829	266978931	2547075	112169	2.088176e-4	30	0.6562895	0.9335961	0.895836	0.9902127	0.8773569	1.053941	0.7354164	BD	TRUE	BD_TRUE
1.622942	3040	1206	-0.09314377	359.1772	10	10	0.6342617	300	0.8294364	511.6909	2.666667	5	96	108	50	0.6287625	-1.596027	8.361975	9.329941	591	283	0.8120545	156.7497	6.680084	17.44183	10.13333	0.5350763	0.4849327	16	16	90	188	0.6298255	63347	6.095875	190	17.59485	8.797426	17.72494	1.598605	0.05864951	391316559	2855502	108977	1.822216e-4	30	0.7011801	0.8556703	0.7911802	0.9124167	0.7993023	0.9701611	0.6096453	BD	TRUE	BD_TRUE
0.5610022	3060	1290	-0.2152417	362.1341	10	10	-0.7515772	300	0.8135326	559.4022	2.384615	5	95	110	54	0.6421405	-1.005596	7.862577	9.319934	1	282	0.8067469	155.7125	6.618271	17.52968	10.2	0.5245481	0.493533	20	17	88	192	0.6224137	64367	6.468227	193	16.6537	8.326852	15.32401	1.896523	0.05551235	357360879	2658033	114669	1.985111e-4	33	0.5697983	0.9354552	0.9155486	0.9225629	0.9482614	0.9175235	0.9163187	BD	TRUE	BD_TRUE
0.4428479	3063	1243	0.7048633	343.1305	10	10	-0.4571638	300	0.8230995	530.7015	2.481481	5	92	116	66	0.6488294	-0.3976645	8.573941	9.332252	20	283	0.8059568	158.19	6.2898250000000004	16.53532	10.21	0.4734205	0.492409	32	16	106	194	0.6469926	87114	5.062776	194	15.93922	7.969609	17.36819	1.7091750000000001	0.05313073	312005421	2547075	112851	2.09204e-4	30	0.6194664	0.8874607	0.6899594	0.9205543	0.8545876	0.7327985	0.6475387	BD	TRUE	BD_TRUE
1.65923	3291	1541	-0.2674999	364.039	10	10	0.7233296	300	0.816981	549.057	2.56	4	94	112	52	0.638796	-1.160798	4.865879	9.320246	1	280	0.7501202	154.7118	5.748196	17.58758	10.97	0.5368801	0.4991724	22	19	76	191	0.6201491	97603	8.356957	195	16.72492	8.362461	15.64218	1.683369	0.05574974	314676147	2677017	112431	1.942203e-4	32	0.7056396	0.9181555	0.942792	0.9951399	0.8416843	1.071048	0.8067726	BD	TRUE	BD_TRUE
0.8592707	3596	1930	-0.1546988	356.4658	10	10	0.4999584	300	0.8167565	549.7306	2.423077	3	99	102	50	0.6254181	0.2752718	6.758584	9.332635	60	281	0.6864977	158.859	5.710884	16.92098	11.98667	0.5447224	0.4855882	14	18	62	187	0.6287523	158149	12.36103	190	14.89361	7.446804	11.39772	1.7849	0.04964536	180095544	2348075	108789	2.360358e-4	28	0.6276299	0.919282	0.9037636	0.9462941	0.8924499	1.076031	0.734222	BD	TRUE	BD_TRUE
2.926096	3167	1435	-0.03563721	354.4726	10	10	0.5614878	300	0.8325327	502.402	2.482759	6	98	104	49	0.6220736	-0.1127901	6.463939	9.330309	1	282	0.7794902	159.1772	6.453995	17.1779	10.55667	0.5325375	0.4822481	16	17	76	186	0.6323385	88252	7.919855	188	15.79077	7.895384	15.64768	1.589539	0.05263589	258371964	2537423	115231	2.103626e-4	32	0.7001782	0.8401372	0.8232798	0.8858092	0.7947696	0.761826	0.8829319	BD	TRUE	BD_TRUE
0.1046152	3221	1481	-0.01061035	353.7506	10	10	0.6342617	300	0.824064	527.8081	2.416667	4	99	102	53	0.6120401	-0.09629756	7.039792	9.330317	1	280	0.7664221	159.7828	6.327896	16.94446	10.73667	0.5144015	0.4743753	18	19	74	183	0.639547	101560	8.963868	186	15.63889	7.819447	15.96233	1.721662	0.05212964	247145271	2494933	114385	2.076061e-4	31	0.6751771	0.8826223	0.7504594	0.9045596	0.8608312	0.7840931	0.7186044	BD	TRUE	BD_TRUE
-0.13043	3334	1658	-1.211548e-4	350.8522	10	10	-0.3575913	300	0.8226186	532.1443	2.16	3	104	92	47	0.6153846	0.3517612	3.897656	9.329693	1	281	0.7404456	162.6506	5.739372	16.92103	11.11333	0.5108719	0.460687	24	18	80	184	0.6429959	118979	8.709521	186	14.64219	7.321097	14.16548	1.731994	0.04880731	229684155	2313523	106545	2.347182e-4	31	0.6869483	0.8898733	0.7785454	0.91391	0.8659969	0.9270765	0.6324639	BD	TRUE	BD_TRUE
1.649865	3104	1258	-0.1077734	355.1829	10	10	0.7233296	300	0.8143805	556.8586	2.590909	4	101	98	51	0.6086957	-1.066801	6.375693	9.319258	1	282	0.7953111	160.6256	6.584152	17.82921	10.34667	0.5006111	0.4643676	18	17	78	182	0.6458347	64228	7.150323	187	16.76655	8.383275	17.02667	1.776865	0.0558885	406061979	2679804	117029	1.90581e-4	33	0.7045732	0.9312017	0.9267264	0.9742578	0.8884326	0.9125252	0.940249	BD	TRUE	BD_TRUE
-0.366342	3375	1591	-0.1456818	354.788	10	10	0.02513478	300	0.8197117	540.8649	2.65	5	101	98	52	0.6053512	-0.7718412	6.070361	9.334587	26	281	0.7314506	161.0448	6.036064	17.8332	11.25	0.5060092	0.4645723	14	18	68	181	0.6450494	104653	9.251672	184	16.60176	8.300878	20.57988	1.745281	0.05533919	336273318	2659836	113769	1.862209e-4	32	0.6856785	0.9044563	0.7858008	0.9364858	0.8726403	0.9171197	0.6559503	BD	TRUE	BD_TRUE
-1.334562	3051	1235	0.1292456	353.978	10	10	0.8381582	300	0.8172903	548.1292	2.52	5	96	108	53	0.6220736	-0.05305356	5.018377	9.318212	1	283	0.8091267	157.3584	6.701691	16.85264	10.17	0.5090742	0.4801524	16	16	86	186	0.6384462	78204	6.235217	188	15.23558	7.617789	18.62236	1.992005	0.05078526	314505774	2410385	114285	2.197858e-4	31	0.7070511	0.916604	0.7747811	0.8366725	0.9960025	0.6721863	0.866588	BD	TRUE	BD_TRUE
0.8795875	2988	1052	0.2308252	349.2752	10	10	0.6342617	300	0.8371181	488.6456	2.875	5	103	94	45	0.5919732	-1.134538	9.129861	9.323781	1	284	0.8261866	162.3381	6.786499	17.18074	9.96	0.4662946	0.4338312	22	15	82	177	0.6668475	61428	5.57699	181	16.101	8.050501	21.55934	1.6071820000000001	0.05367001	417381546	2601332	109221	1.816539e-4	28	0.6179415	0.8171331	0.6692167	0.8307662	0.8035909	0.6448605	0.6952788	BD	TRUE	BD_TRUE
1.52396	3167	1323	-0.3019185	363.9094	10	10	0.6342617	300	0.8159013	552.296	2.48	5	95	110	55	0.6488294	-1.103537	6.194904	9.318615	587	282	0.7794902	155.2719	6.380402	18.1252	10.55667	0.5367097	0.5047497	20	17	82	194	0.61797	67009	7.719186	198	16.59497	8.297487	17.24025	1.884826	0.05531658	413228706	2651761	115095	1.895367e-4	33	0.6618454	0.9235719	0.9498072	0.9046042	0.9424132	0.9545808	0.9475273	BD	TRUE	BD_TRUE
1.57788	3076	1292	-0.01061035	352.9489	10	10	0.5614878	300	0.8119917	564.025	2.47619	4	100	100	55	0.6287625	-1.39545	5.251416	9.317983	1	282	0.8025506	160.3075	6.593567	17.52464	10.25333	0.4952906	0.4710781	26	17	76	188	0.6413736	66872	7.186444	189	16.84513	8.422564	15.59629	1.821735	0.05615043	390248091	2689601	108999	1.91323e-4	34	0.6695146	0.9431857	0.9308652	0.9757209	0.9108673	0.9196092	0.9430562	BD	TRUE	BD_TRUE
1.624362	3476	1746	-0.2461572	358.6859	10	10	0.1013947	300	0.8191216	542.6351	2.37037	5	99	102	52	0.6086957	-0.8251789	4.929634	9.34547	1	280	0.7101972	160.2659	4.259964	17.54439	11.58667	0.5098554	0.4702284	16	19	78	182	0.6425803	126229	9.621226	184	16.62157	8.310783	16.4946	1.829794	0.05540522	297285684	2662328	111185	1.970961e-4	30	0.707104	0.9074166	1.011068	0.8998862	0.9148968	0.912721	1.112025	BD	TRUE	BD_TRUE
0.8173568	3111	1299	-0.02275574	355.9324	10	10	0.7233296	300	0.8090149	572.9554	2.619048	6	100	100	46	0.6120401	-1.393557	6.023044	9.323096	1	282	0.7935216	159.2451	6.281113	17.05113	10.37	0.4924249	0.4568494	28	17	92	183	0.6475575	82723	5.839231	186	17.06091	8.530456	15.22174	1.866842	0.05686971	301863054	2722955	112557	1.909021e-4	29	0.7070229	0.9581194	1.034055	0.9829834	0.9334211	1.064111	1.006432	BD	TRUE	BD_TRUE
2.470205	3067	1253	0.369209	343.5389	10	10	0.7233296	300	0.8107735	567.6794	2.391304	4	103	94	46	0.5719064	-1.569535	6.787855	9.322889	585	283	0.8049056	164.86	6.492157	17.15516	10.22333	0.4634469	0.4289051	22	16	90	171	0.6744922	73812	5.846276	176	17.57562	8.787812	14.76036	1.722109	0.05858541	363731877	2818459	116105	1.896442e-4	29	0.653595	0.9492967	1.025896	1.038131	0.8610547	1.155719	0.8846946	BD	TRUE	BD_TRUE
2.213992	2899	1005	0.4752051	345.879	10	10	0.7233296	300	0.8177143	546.8572	2.391304	4	99	102	55	0.6187291	-1.208193	4.830493	9.324271	591	285	0.8515507	161.1738	6.778809	16.71797	9.663333	0.4423848	0.452644	30	14	110	185	0.6633767	58500	4.083601	190	17.41202	8.706009	15.79479	1.727226	0.05804006	385610676	2801602	108467	1.843214e-4	28	0.7017609	0.9144769	0.9039602	0.965682	0.8636131	0.9479017	0.858127	BD	TRUE	BD_TRUE
1.494549	3146	1310	0.2543799	345.2872	10	10	0.8381582	300	0.8446545	466.0366	2.235294	3	102	96	54	0.5986622	-1.534754	7.29092	9.329053	1	283	0.7846935	164.3635	6.229218	17.14372	10.48667	0.450957	0.4420245	20	16	86	179	0.6659538	85879	6.471394	180	15.8489	7.92445	20.42161	1.478602	0.05282967	337865085	2569671	117787	1.994035e-4	29	0.7017072	0.7793254	0.7005476	0.8196182	0.7393011	0.7988429	0.6020273	BD	TRUE	BD_TRUE
1.641567	3212	1438	0.1395508	351.5457	10	10	0.4999584	300	0.8306347	508.096	2.391304	4	100	100	48	0.6187291	-0.6026144	8.659662	9.331131	1	282	0.7685696	159.964	5.96254	16.68482	10.70667	0.5048347	0.465309	20	17	78	185	0.6435215	106037	7.19126	185	16.13755	8.068774	15.00387	1.530538	0.05379183	269520606	2596219	112775	2.012422e-4	30	0.6316836	0.8496588	0.7844189	0.9346149	0.7652692	0.9702518	0.5881137	BD	TRUE	BD_TRUE
-0.9142902	2985	1141	0.4752051	340.9849	10	10	0.5614878	300	0.7967998	609.6007	2.380952	4	105	90	49	0.5919732	-1.395905	6.951781	9.320223	594	284	0.827017	165.1727	6.449158	16.88934	9.95	0.4550293	0.4319368	26	15	96	177	0.6705027	67514	4.609532	178	17.72144	8.860722	15.98669	2.017239	0.05907148	332796390	2819467	113819	1.863153e-4	28	0.7070962	1.019399	0.9144224	1.030251	1.00862	1.009982	0.8223265	BD	TRUE	BD_TRUE
0.082563	3695	2061	-0.3550977	362.7252	10	10	0.5614878	300	0.8219372	534.1884	2.625	6	103	94	39	0.5819398	0.3683127	4.396916	9.329478	1	279	0.6681044	160.8338	5.952078	17.86526	12.31667	0.5297507	0.4523167	12	20	54	174	0.6414919	151774	15.66193	177	14.5981	7.299049	16.45516	1.797734	0.04866032	188833128	2304386	117029	2.330684e-4	32	0.6783368	0.8932916	0.8176252	0.8876787	0.8988671	0.8578766	0.7803149	BD	TRUE	BD_TRUE
-0.8253685	3147	1409	0.4163184	344.702	10	10	0.8381582	300	0.8212729	536.1813	2.4	6	100	100	52	0.6153846	-0.435423	5.420891	9.319895	1	280	0.7844441	161.7221	6.523632	16.85612	10.49	0.4738621	0.4588753	24	19	88	184	0.6548921	92478	8.217291	188	15.60159	7.800795	18.41524	1.783523	0.0520053	306462435	2483216	112941	2.093178e-4	31	0.6502936	0.8966242	0.6811997	0.9015195	0.8917616	0.7134448	0.6514009	BD	TRUE	BD_TRUE
1.282721	3289	1487	-0.07833008	352.8147	10	10	0.5614878	300	0.8218852	534.3444	2.363636	4	103	94	50	0.5919732	-0.562144	5.752229	9.338079	25	282	0.7505763	162.7188	5.930191	17.39802	10.96333	0.4981185	0.4511005	26	17	86	177	0.6545769	101555	7.901661	178	16.27249	8.136245	17.74277	1.64051	0.05424163	337559148	2604678	103951	1.933034e-4	32	0.6060131	0.8935526	0.85669	0.9673419	0.8202552	1.006525	0.6999048	BD	TRUE	BD_TRUE
1.496477	3334	1626	-0.3020996	363.6679	10	10	0.8381582	300	0.8432517	470.2449	2.21875	4	97	106	49	0.6153846	0.02155216	3.743069	9.327973	1	277	0.7404456	156.7819	6.097514	17.67964	11.11333	0.5180826	0.4778538	16	22	76	184	0.6332274	101967	12.48878	189	15.1582	7.579098	21.81247	1.529158	0.05052732	294033564	2443234	108995	2.114391e-4	35	0.6969049	0.7863627	0.783311	0.8082928	0.7645788	0.8982402	0.6708149	BD	TRUE	BD_TRUE
0.8093453	3106	1298	-0.07187235	355.8178	10	10	0.3575913	300	0.8176434	547.0697	2.4	4	96	108	57	0.6421405	-1.213107	6.125289	9.322407	1	282	0.794799	157.8589	6.701141	17.69137	10.35333	0.5111292	0.4889834	18	17	76	192	0.6341263	67618	7.801159	192	16.93897	8.469487	17.39428	1.85121	0.05646325	366539055	2716610	117699	1.928534e-4	33	0.6930944	0.9148322	0.8754221	0.9039871	0.925605	0.7357011	1.016903	BD	TRUE	BD_TRUE
2.348889	2879	969	0.2543799	353.4882	10	10	0.5614878	300	0.8149649	555.1054	2.5	4	95	110	53	0.6354515	-1.731267	6.510467	9.322714	589	285	0.8574663	157.1139	6.991455	16.79271	9.596667	0.4992486	0.4797672	26	14	96	190	0.6402564	53834	4.221394	192	17.60118	8.800589	14.12123	1.768732	0.05867059	395122233	2830588	118771	1.892335e-4	26	0.706197	0.9282699	0.9858864	0.9724684	0.884366	0.8176334	1.15243	BD	TRUE	BD_TRUE
0.4514604	3103	1319	-0.2049365	360.8263	10	10	0.7233296	300	0.8046075	586.1774	2.44	4	98	104	48	0.6354515	-1.715538	6.987044	9.315351	1	282	0.7955674	156.9482	6.6548	17.71538	10.34333	0.5436976	0.4886101	18	17	80	190	0.6215705	66631	7.637581	190	17.11763	8.558814	15.17863	1.963359	0.05705876	392148219	2725196	112971	1.882829e-4	32	0.7015507	0.9802298	0.9693176	0.9787706	0.9816793	0.9643524	0.9774873	BD	TRUE	BD_TRUE
1.342378	3109	1317	-0.09599609	356.6833	10	10	0.8381582	300	0.8069594	579.1219	2.454545	5	100	100	48	0.6254181	-1.366379	5.33139	9.31789	1	281	0.794032	159.6991	6.461769	17.69902	10.36333	0.4922022	0.4599008	18	18	88	187	0.6441707	67895	6.793969	187	16.96608	8.483039	15.59371	1.871801	0.05655359	370965939	2702241	111943	1.902719e-4	33	0.6671241	0.9684313	1.129565	1.001181	0.9359003	1.037335	1.222825	BD	TRUE	BD_TRUE
-0.2299502	2989	1147	0.2455469	351.1561	10	10	0.7233296	300	0.8206311	538.1067	2.458333	4	99	102	47	0.6153846	-1.426221	8.635559	9.319358	2	283	0.8259102	158.9314	6.761017	17.09839	9.963333	0.5020297	0.4658179	22	16	88	184	0.6429793	63424	5.834771	189	16.72577	8.362885	20.16599	1.832901	0.05575257	385851153	2683739	116289	1.860398e-4	29	0.6830408	0.899844	0.7723439	0.8831263	0.9164503	0.7855398	0.7612641	BD	TRUE	BD_TRUE
