Family area_per_pair average_leaf_depth avg_ladder avg_vert_depth b1 b2 beta blum cherries colless colless_corr colless_quad crown_age diameter double_cherries eigen_centrality eigen_centralityW ew_colless four_prong gamma i_stat il_number imbalance_steps j_one j_stat laplace_spectrum_a laplace_spectrum_e laplace_spectrum_g laplace_spectrum_p max_adj max_betweenness max_closeness max_closenessW max_del_width max_depth max_ladder max_laplace max_width mean_branch_length mean_branch_length_ext mean_branch_length_int min_adj min_laplace mntd mpd mw_over_md nltt_base number_of_lineages phylogenetic_div pigot_rho pitchforks psv rogers root_imbalance rquartet sackin stairs stairs2 symmetry_nodes tot_coph tot_internal_path tot_path tree_height treeness var_branch_length var_branch_length_ext var_branch_length_int var_depth vpd wiener Taxa
Glareolidae 7.28104575163399 5.44444444444444 2.5 4.62857142857143 8.50952380952381 2.7578125 -1.0941259765625 18.982993691281 5 40 0.294117647058824 344 50.23984204 12 0 0.397013145140471 0.70341068853232 0.554761904761905 1 0.422257829506251 0.489197530864198 8 9 0.765904592101649 2.54320859707698 3.32175812211491 8.10091320391722 1 1.40628946366388 56.7493159003 351 0.00763358778625954 0.00134486592035135 2 8 3 120.4143352396 8 7.79931448205882 9.463885855 5.9266716875 0.9802170272 0.0428692445 18.9277722711111 45.7777547473856 1 0.706765825405028 18 265.17669239 1 3 22.8888773736928 12 0.944444444444444 3222 98 0.705882352941177 0.613170758499478 12 276 64 162 50.23984204 0.357598347521948 89.5034445165051 129.466104737164 43.1137913690399 3.08496732026144 540.232804444737 20278.2592827 Birds
Vireonidae 10.9796806966618 8 2.42857142857143 7.08571428571429 26.8634670884671 4.2945556640625 -0.639962158203125 61.6542250792295 17 224 0.168929110105581 4586 14.93496237 20 1 0.33187256642331 0.706127080636039 0.536844005067484 6 -2.843755072778 0.632260752785963 19 38 0.7159900568204 0.425338452590027 0.357711208376399 7.93125475134677 14 2.24373946671662 14.1473780424 3311 0.00170068027210884 0.000962284563665609 4 14 3 31.4072307837 12 2.77339226711539 3.67178651886792 1.83976686823529 0.1016312939 0.0025550147 7.34357436641509 22.5429379872714 0.857142857142857 0.635611540478635 53 288.43279578 -0.142337204736487 7 11.2714689936357 34 0.811320754716981 200352 424 0.653846153846154 0.587169040187824 34 3459 320 744 14.93496237 0.325303195936036 4.61459015320585 5.67782204926968 1.85649230574398 9.11538461538462 47.2646637709607 95265.90388738 Birds
Dicaeidae 12.0914368650218 8.84905660377358 3 7.94285714285714 23.8640623265623 3.99998474121094 -1.173623046875 69.074314658707 14 281 0.211915535444947 5439 17.54245191 24 0 0.294343476389764 0.685811521706931 0.64154249726374 6 -4.74919722574263 0.736351079719501 25 35 0.647291650515671 0.564968181344579 -0.221186560273476 8.05776493149867 13 1.55833411313291 17.1808713508 3055 0.00141843971631206 0.000836775121065869 6 17 5 37.2811601814 14 4.81409212980769 7.29537768207547 2.23550126176471 0.521066062 0.0004591613 14.5907563758491 29.9433136112627 0.823529411764706 0.461505122941238 53 500.6655815 -0.71085539963134 8 14.9716568056313 38 0.754716981132076 223152 469 0.730769230769231 0.510767853004695 38 3863 365 834 17.54245191 0.227717998925396 20.6346562463883 20.5934063427419 7.7819511176521 15.8613933236575 33.4150014942544 113836.49288282 Birds
Dicruridae 9.06854838709677 7.8125 3 6.95238095238095 15.886544011544 2.986083984375 -1.07425170898437 38.3232940699219 11 142 0.305376344086021 2510 27.70484741 17 0 0.322847265083396 0.632127788583695 0.538206349206349 2 -0.88513490442435 0.663876488095238 10 18 0.64 0.877427515072455 2.22540954226872 8.08112826083135 2 2.05283252314305 23.7331965087 1187 0.00341296928327645 0.00123909320500164 4 13 4 53.4838456608 10 4.00910391741936 4.938684031875 3.01755179533333 0.9244959369 0.0068507441 9.877368560625 28.0776804823186 0.769230769230769 0.719628888874776 32 248.56444288 0.5 4 14.0388402411593 20 0.9375 24594 250 0.645161290322581 0.575234681686295 20 1626 188 438 27.70484741 0.364197520816377 13.5789177380121 11.5916323041527 14.2009068348786 8.3508064516129 188.302265049117 41571.10398358 Birds
Diomedeidae 7.50526315789474 4.7 2 3.84615384615385 11.2333333333333 4.015625 9.99967852144474 17.1858053348866 8 22 0.128654970760234 74 28.18688389 13 1 0.327635662584302 0.588553565106154 0.37037037037037 2 -0.727711390148098 0.424074074074074 4 12 0.919559169124971 2.04188235442105 0.537733865921972 7.5720160979723 1 2.82626942034742 19.9773161862 437 0.00666666666666667 0.00106680602667292 4 7 2 43.4018750701 12 5.00257403421053 4.886921813 5.13107650222222 0.6346113523 0.0522080589 9.77384474 40.8376470884211 1.71428571428571 0.662790285429243 20 190.0978133 0.397940008672038 2 20.4188235442105 9 0.5 6513 94 0.473684210526316 0.732456140350877 10 180 56 150 28.18688389 0.485851864556929 9.15510216712524 7.01582594340683 12.0513733303737 1.37894736842105 302.07117471426 24560.17460012 Birds
Neomorphidae 5.37777777777778 3.6 0 2.8421052631579 5.58333333333333 3.0625 9.2669921875 6.76157276880406 4 10 0.277777777777778 28 32.91553508 8 0 0.459449329324822 0.660910987035553 0.429166666666667 0 -1.12319483382413 0.316666666666667 2 4 0.922757804135378 5.02218626002222 0.614228016307874 6.96970661010897 3 1.29524118762234 30.4678714147 99 0.0212765957446809 0.00240633599965427 2 5 0 67.6020601222 6 9.83429433833333 10.884000001 8.52216226 5.40283066 0.5529968952 21.7680005 50.2218626002222 1.2 0.462207443371603 10 177.01729809 0.138646883853214 2 25.1109313001111 5 0.7 228 36 0.555555555555556 0.721693121693122 5 41 18 54 32.91553508 0.385144835084631 22.0471394185551 33.483672420474 6.95085340298497 0.933333333333333 295.412203595355 6157.90000986 Birds
Pittidae 11.1396854764107 7.06382978723404 2.375 6.1505376344086 21.6301587301587 4.2666015625 -0.9321875 56.9774996250991 12 144 0.139130434782609 1400 21.42396759 19 1 0.288028267071708 0.702619146842103 0.596512345679012 6 -2.06476566555312 0.651911485694166 23 35 0.786342397677256 0.69723156372429 0.134082845694203 8.16163365478132 2 1.67465355071449 18.1628875804 2769 0.00188323917137476 0.000672960927023997 6 11 3 39.8221837277 14 3.86069003402174 5.46738588212766 2.18258548155556 0.965226228 0.0007439495 10.9347728719149 32.7698834950416 1.27272727272727 0.647259763844946 47 355.18348313 -0.185810533544169 7 16.3849417475208 32 0.723404255319149 188475 332 0.695652173913043 0.559193967442049 32 1615 240 572 21.42396759 0.276522843361081 13.542614664578 17.7123786814989 3.85358596252784 4.84366327474561 125.154466588419 110323.58172726 Birds
Laniidae 9.99465240641711 7.3235294117647 3 6.44776119402985 16.6960678210678 3.4326171875 -1.161845703125 41.6831464678497 11 129 0.244318181818182 1737 14.83316602 19 3 0.340621765316485 0.686937152283315 0.489607703877005 1 -0.860114938179264 0.636329656862745 12 21 0.694673640973942 0.525995043278285 1.52781574045214 7.51068293484931 2 1.90103375886095 13.1541707819 1355 0.0028169014084507 0.00175789574180186 4 12 4 30.2368957074 10 2.39913401075758 3.08321957735294 1.67229309625 0.3050068478 0.0043271522 6.16643958941177 17.8838314714617 0.833333333333333 0.686031783775262 34 158.34284471 0.115659277037126 2 8.94191573573084 19 0.941176470588235 43404 249 0.575757575757576 0.595074438674917 19 1305 183 432 14.83316602 0.33795893447543 5.01640234453673 6.03785416114295 3.03226948628001 8.10427807486631 45.4945982963398 30372.65966034 Birds
Hydrobatidae 7.41052631578947 5.5 3 4.66666666666667 10.3845238095238 3.34765625 -0.55089599609375 19.8479911287676 7 48 0.280701754385965 412 36.14180369 12 0 0.391399192514032 0.705617893216022 0.481200897867564 0 -3.48654194991764 0.469444444444444 6 10 0.785805108161339 2.74636968373158 0.299383887864686 7.79612168436423 2 1.39611985644298 37.0322770557 471 0.00714285714285714 0.0012240594176863 4 9 3 83.9734027033 8 10.3218003978947 15.207773701 4.89294117222222 2.2435000216 0.0581291007 30.41554851 54.9273936746316 0.888888888888889 0.457375703225162 20 392.22841512 -0.306425027550688 3 27.4636968373158 12 0.9 3666 110 0.631578947368421 0.638434226592121 12 341 72 182 36.14180369 0.224545029643134 50.632818692149 36.2731095510426 10.3685460533827 4.1578947368421 158.989443742731 27501.35471336 Birds
Pellorneidae 9.7 7.25 3.25 6.35443037974684 19.4456349206349 3.791015625 -0.667197265625 45.6599431321278 11 150 0.202429149797571 2474 15.04859153 16 1 0.324961519866871 0.704691791859287 0.601206064065874 4 -4.4241936307981 0.638385663613992 18 28 0.734059047570671 0.609939169294551 0.131621786263783 7.63719273727793 11 1.57740185406132 12.8572857996 1895 0.0026246719160105 0.00126626818095426 6 11 5 27.1342345875 12 3.75974847641026 5.5366696315 1.88930515526316 0.3790050179 0.0115435897 11.0733403905 24.3975667717821 1.09090909090909 0.512810879842556 40 293.26038116 -0.388269278958555 8 12.198783385891 27 0.925 57876 290 0.692307692307692 0.566694106004451 27 1872 212 502 15.04859153 0.244811779947971 8.69617293747457 7.69443533737444 2.98051821897339 6.19230769230769 33.724993752079 53863.46511246 Birds
Phalacrocoracidae 10.5846153846154 8 2 7.11392405063291 19.4877344877345 3.44287109375 -1.13902709960937 50.0592580751311 12 172 0.232118758434548 2984 19.38332836 19 2 0.288321510416026 0.696447991639042 0.532294148603013 2 -0.946276103413079 0.623998415155536 16 27 0.66524101186092 0.662683767680769 1.10047688588735 7.92710449410089 6 1.78954108186717 17.5154637026 1865 0.00223214285714286 0.000959627054475252 4 12 2 36.900491674 10 3.27925927948718 4.35137388625 2.1507175881579 0.8431273805 0.0108175937 8.7027489035 26.5073507072308 0.833333333333333 0.670100218164957 40 255.7822238 -0.00414673904882026 5 13.2536753536154 25 0.875 74847 320 0.641025641025641 0.582435908846959 25 2112 242 562 19.38332836 0.31951895302116 9.85525971532414 14.6220222217574 2.54653786393124 8.97435897435897 109.9664230189 63791.02255572 Birds
Haematopodidae 6.18181818181818 4.33333333333333 2 3.56521739130435 5.61666666666667 2.9375 -0.96751953125 10.9230566338638 3 20 0.363636363636364 84 16.33083148 10 0 0.454457968104127 0.614589160002739 0.64 1 2.95133034544338 0.598333333333333 6 5 0.827299038627959 1.59764336434343 0.898513793109829 6.54569837087149 1 1.5204873616352 16.41340912 145 0.0138888888888889 0.00373419490026366 2 6 2 36.3602864485 4 2.48770380227273 1.88944495 3.205614425 0.3561027372 0.0194902465 3.77889093 19.1717203721212 0.666666666666667 0.720725169583602 12 54.72948365 0.547411228938166 3 9.58586018606061 7 0.666666666666667 531 52 0.636363636363636 0.603896103896104 7 82 30 82 16.33083148 0.585719837135719 12.6515836146141 9.66499655318865 16.6577081497448 2.42424242424242 203.422065946294 4139.7665138 Birds
Scotocercidae 5.74242424242424 4.08333333333333 2 3.30434782608696 6.78333333333333 3.09375 1.376171875 9.09492952046486 5 15 0.272727272727273 77 6.02562985 8 1 0.415544090111557 0.5850433325428 0.355 1 2.25354806436337 0.425 2 5 0.87795000017661 0.477283936641414 1.96068789474634 5.54624999177896 2 1.72873195002393 5.9292005118 149 0.0163934426229508 0.0154289732316556 4 6 2 13.1089773148 8 0.984543957272727 0.858517051666667 1.135776244 0.0095688976 0.0022294674 1.71703483 5.72740723969697 1.33333333333333 0.700446713440402 12 21.65996706 0.547411228938166 1 2.86370361984849 5 0.833333333333333 426 49 0.454545454545455 0.745454545454545 5 80 27 76 6.02562985 0.524366561063459 1.42261035459547 1.22682145821876 1.77338622104125 1.53787878787879 19.3418357421191 1136.8114124 Birds
Indicatoridae 6.75833333333333 5.5625 2 4.7741935483871 7.71785714285714 2.93359375 -1.13387451171875 16.6397425133559 5 47 0.447619047619048 373 27.6323512 11 0 0.404462883357729 0.675419876967715 0.60374149659864 1 -0.305089822691591 0.688945578231293 6 6 0.719101123595506 2.50395807948958 0.782402673787753 7.32172276286058 6 1.35588663553679 25.9422435548 279 0.00961538461538462 0.00178828384375352 2 9 2 55.529676482 6 6.56344757966667 7.55483825625 5.43042966357143 0.417721825 0.0453104565 15.109677465 40.0633292718333 0.666666666666667 0.554635643492662 16 196.90342739 -0.0566416671474375 3 20.0316646359167 10 0.875 921 89 0.666666666666667 0.564001924001924 10 262 59 148 27.6323512 0.386108135839697 32.4026218450553 41.0647367193776 22.3082369817984 5.72916666666667 272.78419465704 13813.72359716 Birds
Melanocharitidae 6.15151515151515 4.16666666666667 4 3.39130434782609 5.95 3.234375 -0.172548828125 10.2299094533038 4 18 0.327272727272727 62 20.29588007 10 1 0.386230936679846 0.514269841084794 0.506666666666667 1 -1.94613494485593 0.588888888888889 4 4 0.860391000173077 2.40657055579545 0.727090397741281 6.6785647313108 4 1.22546403565773 16.3493903934 145 0.0140845070422535 0.0034570150864174 4 7 4 36.1357080597 8 5.45015345772727 6.62824979916667 4.036437848 5.7871322839 0.0237579192 13.2565001 28.8788466695455 1.14285714285714 0.507685897749413 12 119.90337607 0.547411228938166 1 14.4394233347727 6 0.666666666666667 552 50 0.545454545454545 0.646969696969697 6 72 28 78 20.29588007 0.336640883709856 9.11182778275658 2.20270627684617 14.4975293626845 2.6969696969697 143.911776945924 5233.43562442 Birds
Meropidae 8.9247311827957 7.80645161290323 2.5 6.95081967213115 15.636544011544 2.88818359375 -1.073515625 36.9814477511417 10 136 0.31264367816092 2422 26.28882665 15 0 0.327420734323379 0.607213150727486 0.52898411135241 1 -1.17085460962568 0.597968697968698 11 18 0.634628452983443 0.800169413097468 2.57896854196207 7.99597232726505 2 1.35474323539333 24.7344530677 1127 0.00350877192982456 0.0015168036914351 4 12 3 54.9866630256 10 3.92218997266667 5.18471875580645 2.57259023896552 0.7191529789 0.0158574902 10.3694381683871 24.8052518060215 0.833333333333333 0.711233394915864 31 235.33139836 0.494208217546912 6 12.4026259030108 19 0.935483870967742 18918 242 0.633333333333333 0.605161654437517 19 1555 182 424 26.28882665 0.317021517102755 13.6081111123159 14.7087294481072 9.26364862901749 8.49462365591398 147.391714155262 33177.12893002 Birds
Sulidae 5.35555555555556 4.3 2 3.57894736842105 4.78333333333333 2.375 -1.3473388671875 9.0641578617981 3 19 0.527777777777778 99 21.30390444 8 1 0.397192934565126 0.697506750565948 0.553571428571429 0 0.617162235575569 0.613333333333333 4 3 0.772541417415666 2.75592335073333 1.32763932620927 6.59831296279346 1 1.39169266504854 21.8935023808 89 0.02 0.0039956680084641 2 6 2 45.3380280316 4 5.27419323666667 5.643067487 4.81310042375 1.5557999732 0.2263767468 11.286135188 27.5592335073333 0.666666666666667 0.554375211531353 10 94.93547826 0.138646883853214 1 13.7796167536667 5 0.9 138 43 0.555555555555556 0.617901234567901 5 73 25 68 21.30390444 0.405589186421401 26.1425809521571 45.9240848850854 4.00651106261778 2.9 161.652866287091 3488.03055358 Birds
Turnicidae 6.86274509803921 5.66666666666667 2.5 4.85714285714286 8.55119047619047 2.69921875 -0.9645751953125 18.6212036466755 5 52 0.382352941176471 480 29.06168056 11 0 0.399461944040661 0.701237357600826 0.645833333333333 2 2.45385438335039 0.690972222222222 8 8 0.735869117901585 1.66292093912128 1.58050990318603 7.55089534504627 1 1.59780463076694 30.0228180353 371 0.00884955752212389 0.00196625004985056 2 9 3 62.4872073296 6 4.67519305941177 5.76393112444444 3.45036273625 0.3150229462 0.0015339772 11.5278638266667 29.932576904183 0.666666666666667 0.696131805783467 18 158.95656402 0.369070246428543 4 14.9662884520915 12 0.944444444444444 1722 102 0.705882352941177 0.554937162030588 12 342 68 170 29.06168056 0.34730118960708 45.3950970321718 71.8377602332383 15.4304412421009 4.23529411764706 338.204551022076 13642.5212324 Birds
Prionopidae 5.78787878787879 4.5 0 3.73913043478261 6.45 2.890625 -0.631865234375 10.2299094533038 5 24 0.436363636363636 134 14.43996702 9 0 0.407137632532762 0.685951426735479 0.455 0 -1.82713125743699 0.565 2 4 0.79665833349359 1.87380812304293 0.325696598091297 6.33828917074779 4 1.29733672619413 12.5755660095 145 0.015625 0.00484931098345218 2 7 0 29.0044001788 4 4.44069406318182 5.09067340416667 3.660718854 2.0797369351 0.0539209985 10.18134751 22.4856974765152 0.571428571428571 0.436198661142636 12 97.69526939 -0.3983606505343 1 11.2428487382576 6 0.833333333333333 273 54 0.545454545454545 0.65 6 106 32 86 14.43996702 0.374707892905888 6.1339673915699 5.279621852004 6.62046487300628 3.36363636363636 41.9030275598965 3938.0968685 Birds
Tytonidae 7.25490196078431 5.11111111111111 2 4.28571428571429 9.17619047619048 3.4140625 -0.4640380859375 17.4143777733672 6 38 0.279411764705882 240 38.82877208 12 0 0.361882250867493 0.665356702498455 0.522607600732601 0 -2.0705319102269 0.526041666666667 6 9 0.815854891586539 3.05017824197531 0.871588021253875 7.77776477753343 3 1.5355705573964 33.1187401331 355 0.0078740157480315 0.0011091243311511 2 8 2 74.4139147735 6 8.91745118411765 11.3249290266667 6.20903861125 5.6150645721 0.0112855844 22.6498583888889 54.9032083555555 0.75 0.566196056050173 18 303.19334026 0.16595623285353 3 27.4516041777778 11 0.833333333333333 2646 92 0.647058823529412 0.620728291316527 11 227 58 150 38.82877208 0.327660949593445 35.6221934695552 33.7305417710829 25.3612069084314 3.28104575163399 408.494512988056 24083.6390574 Birds
Phylloscopidae 12.8430379746835 8.125 2.5 7.18238993710692 41.0567210567211 5.06838989257812 -0.4581494140625 94.3643952850639 26 298 0.0967218435572866 5096 14.69029599 26 5 0.303297018255127 0.595222319236304 0.493565189585173 4 7.21816457481421 0.589576641760666 28 63 0.778083457832291 0.239240084013647 0.657582712411661 8.40329598700882 1 2.31428818033914 10.7397071786 7815 0.000946969696969697 0.000550071490014521 8 16 4 24.1955546292 26 0.900243088481013 0.572114188 1.23678555051282 0.0010924633 0.0000031165 1.14423056375 19.1392067210918 1.625 0.878969064340564 80 142.23840798 0.503214597672861 10 9.56960336054589 47 0.6625 1699350 650 0.59493670886076 0.612881166402763 48 5383 492 1142 14.69029599 0.678222389507934 1.62282107075701 0.694528732474771 2.36970529317324 7.95886075949367 103.391828707736 221511.87501478 Birds
Prunellidae 5.75757575757576 4.83333333333333 2 4.08695652173913 5.95 2.609375 -1.161845703125 11.3930602631095 4 28 0.509090909090909 184 11.96959876 9 0 0.441058335860343 0.541116156127715 0.546666666666667 0 -1.36418930513371 0.585 4 4 0.74171637945955 1.22025218181818 1.2797634829797 6.17889102090974 2 1.16570598368532 10.9690703199 157 0.0163934426229508 0.00753196993048732 2 7 2 23.9525821125 6 3.00075776772727 3.80167801666667 2.039653469 0.4365707786 0.0500226345 7.60335631666667 14.6430261818182 0.857142857142857 0.540386489583073 12 66.01667089 0.226294385530917 2 7.32151309090909 7 0.833333333333333 234 58 0.636363636363636 0.609343434343434 7 129 36 94 11.96959876 0.308960364329574 4.82531274647146 3.43498585608361 5.17909217630298 3.96969696969697 46.9097184638385 2568.62918156 Birds
Pteroclidae 5.74545454545455 3.72727272727273 2 2.95238095238095 5.91666666666667 3.1875 9.99967852144474 7.96554557312999 4 11 0.244444444444444 25 44.02636179 9 0 0.445281497161973 0.65277314753205 0.474074074074074 1 -1.62111259129638 0.375 3 5 0.928140190366104 6.52623791431405 0.392726341868187 7.34672030429158 6 1.05465977277472 44.5699369008 123 0.0175438596491228 0.00160027252618077 2 5 2 96.044299895 6 14.4690111855 18.3839203763636 9.68412217444445 7.4392179218 0.3408766795 36.7678411236364 71.7886170574545 1.2 0.402464975621544 11 289.38022371 -0.28888519502676 2 35.8943085287273 6 0.636363636363636 417 41 0.6 0.697142857142857 6 47 21 62 44.02636179 0.301185403938811 95.5407181627806 121.329880864442 28.4158396394418 0.818181818181818 445.142137178422 10395.71078632 Birds
Sittidae 8.70574712643678 8.5 2.5 7.66101694915254 14.3032106782107 2.17578125 -1.31642333984375 38.8911861999868 9 153 0.376847290640394 2993 18.13473175 15 0 0.34694982699701 0.654127314210585 0.558013318634437 1 -1.83377818533087 0.627619047619048 12 17 0.577281246542178 0.815640680349425 0.566185835808907 7.56130342498447 1 1.71087574847558 18.5793808733 1055 0.00384615384615385 0.00173297182122416 4 12 3 37.5916040059 10 4.02446499758621 5.46377293733333 2.48234934785714 0.8089712965 0.0122227337 10.927546424 24.4692204104828 0.833333333333333 0.570954098350418 30 233.41896986 -0.323283791784057 5 12.2346102052414 19 0.966666666666667 17316 255 0.655172413793103 0.569869658460622 19 1804 197 452 18.13473175 0.29777263511054 16.4247165173986 22.6657802320032 5.56168946078348 8.60344827586207 41.4563509748331 29659.38922076 Birds
Lygodiaceae 6.97076023391813 5.52631578947368 3 4.7027027027027 10.1761904761905 3.1171875 -0.47287109375 18.2416444089032 7 49 0.320261437908497 461 72.71544124 11 0 0.387500191503093 0.694099422623731 0.503939313281874 1 -0.550979477029343 0.595684523809524 5 10 0.768672597670744 4.46244592912958 1.62658215719005 8.48885345593868 2 1.38058790395305 69.6294118967 395 0.00813008130081301 0.000727341714509746 2 8 3 159.0181716077 8 14.6271218641667 18.3669988488947 10.4472593518235 1.9895577937 0.1125957368 36.7339977072632 84.786472653462 1 0.618862978531593 19 526.57638711 -0.112928114668035 3 42.393236326731 11 0.894736842105263 2301 105 0.611111111111111 0.629419545596016 11 349 69 174 72.71544124 0.337279478017876 159.976040651614 208.33207721283 80.401615940183 3.59649122807018 1506.41575127545 40747.231351994 Ferns
Marsileaceae 10.3632850241546 7.21739130434783 2.5 6.30769230769231 22.4301587301587 4.1142578125 -0.66572509765625 53.5166143703001 13 152 0.153535353535354 2476 127.66458229789 18 1 0.343642894851342 0.705657607494923 0.555867092378491 2 6.54266785822843 0.578747975422747 20 34 0.76531280114043 3.15765076175443 1.44090320332266 10.0121240343317 18 4.81715921885841 139.2545556157 2643 0.00217391304347826 0.000142477699595445 4 11 3 310.7866323999 14 9.46918815544655 6.52078235922174 12.5516123969543 0.0128597292 0.0146728763 13.0415647374361 145.251935040704 1.27272727272727 0.854880091697724 46 852.22693399019 0.557870541084992 8 72.625967520352 31 0.869565217391304 121242 332 0.688888888888889 0.585928457507405 31 2107 242 574 127.66458229789 0.648032728653877 329.550127123714 281.045561373846 368.952783190227 5.5072463768116 6651.1658638701 534683.274712815 Ferns
Nephrolepidaceae 8.14285714285714 6.66666666666667 2.75 5.85365853658537 8.34563492063492 2.9970703125 -1.58800571862378 26.4196951351424 4 82 0.431578947368421 810 61.6483568802 14 0 0.340561316349456 0.697579210126081 0.757841973354439 3 2.12473602397561 0.768121693121693 13 9 0.658847613416814 3.94174801086327 0.900698806479658 8.44184952568505 14 1.64865203084519 60.6914489135 463 0.00555555555555556 0.000539628190207889 2 11 3 125.4543852674 4 10.3069851492225 10.969304680019 9.57494777307895 0.1187879244 0.0474476927 21.9386093703809 82.7767082281286 0.363636363636364 0.681542969543668 21 412.2794059689 0.220634197725208 4 41.3883541140643 16 0.857142857142857 3537 140 0.8 0.462208853238265 16 545 100 240 61.6483568802 0.441263873612507 185.099114387759 253.338800759043 118.483096660114 8.83333333333333 1869.36443356582 54805.930849845 Ferns
Cystopteridaceae 9.53118279569892 7.35483870967742 2 6.49180327868852 14.8532106782107 3.768798828125 -1.1059033203125 37.0974184089284 9 130 0.298850574712644 1706 77.443661119 18 0 0.348946749344879 0.660725801002868 0.597949074776381 2 3.62729718489401 0.639415584415584 13 17 0.673596866763128 2.72835966975663 0.955350200803969 9.09408407229433 1 1.62836938209664 71.0562843013 1061 0.00321543408360129 0.000344757476480158 4 13 2 153.7430331535 8 7.12150737038167 5.47844840735806 8.87788074464827 0.1263165281 0.0167027896 10.9568968218387 84.5791497624554 0.615384615384615 0.822018194229389 31 427.2904422229 0.704130774092031 6 42.2895748812277 21 0.774193548387097 21972 228 0.7 0.549566435026961 21 1204 168 396 77.443661119 0.602537562636363 114.164625859746 67.3768287745138 162.187805771048 11.236559139785 3426.24254416511 135626.718129629 Ferns
Lindsaeaceae 18.2538882803943 19.8975903614458 2.8421052631579 18.9607250755287 75.3630691853047 2.433740683824 -1.3090625 257.904614515047 47 2557 0.188987435328899 270921 182.262261478 40 2 0.253421304884415 0.686524339262044 0.598265064820592 13 9.90469664022162 0.707376179888024 72 127 0.370649877566936 0.688114680688244 2.59414990078511 11.6786397104686 1 3.15221660283758 185.3713944166 35273 0.000305997552019584 0.0000528186772075993 6 38 8 377.8544969825 24 8.51706220955593 9.25000135761169 7.77518477920683 0.0035750901 0.0007900029 18.5000027910725 114.227036994249 0.631578947368421 0.907103592963525 166 2810.63052915346 0.319243425923768 23 57.1135184971243 116 0.993975903614458 14853876 3303 0.703030303030303 0.517409653824923 116 147504 2973 6276 182.262261478 0.453681225818742 403.517829085283 545.752602015696 260.91256811403 54.8318729463308 6656.82772954249 5384738.82167736 Ferns
Osmundaceae 7.04411764705882 5.41176470588235 2.33333333333333 4.60606060606061 7.50952380952381 2.6953125 -1.2472314453125 18.1283157235962 4 42 0.35 334 203.73637432 12 0 0.371385571732453 0.69841748201759 0.661904761904762 3 3.8387093636492 0.648280423280423 9 8 0.75529204675278 9.70727835014273 3.6884892608342 9.46701038460052 1 2.12705181073257 230.7431929095 319 0.00854700854700855 0.000333200279812215 2 8 3 490.0437054308 6 22.3641560483375 19.4278874950588 25.6919270753867 1.1571967899 0.1348300747 38.8557749967529 165.023731952426 0.75 0.793373986109317 17 715.6529935468 1 3 82.5118659762132 12 0.941176470588235 2223 92 0.75 0.551475694444444 12 257 60 152 203.73637432 0.538499677365771 1633.08189904086 2444.26323599548 800.33198235167 3.38235294117647 12767.3928104505 72367.745128364 Ferns
Marattiaceae 13.9928594612139 8.88607594936709 3 7.94904458598726 37.1392968142968 4.59716796875 -1.02640625 102.354159007197 22 356 0.118548118548119 6184 162.0431708 26 0 0.281041800520987 0.697492629557755 0.583206538260137 6 7.01741849357141 0.657502043952681 35 63 0.709399827786312 2.92742340217586 0.0153920607853891 10.7877141306104 1 3.40278625547805 142.3400519102 7895 0.000854700854700855 0.000044540740276731 10 15 5 299.621054458 22 10.7883107574442 9.24062588386456 12.3761952381299 0.1882451221 0.0021404457 18.4812518614988 231.266448771893 1.46666666666667 0.868531949774599 79 1682.9764781613 0.318465446491623 14 115.633224385947 54 0.632911392405063 1748502 702 0.692307692307692 0.555447869740409 54 5822 546 1248 162.0431708 0.56623906852052 373.006089999379 370.566860459067 375.373050612942 12.1535215839013 12771.2306735473 2609820.25210064 Ferns
Dasyuridae 11.7919863597613 7.02898550724638 3.57142857142857 6.08759124087591 33.5103174603175 5.3076171875 0.23376953125 79.2594061727638 20 163 0.0715539947322213 1109 22.988 21 2 0.288655903424648 0.705139989749836 0.533017802647429 6 -5.60982592453492 0.582142857142857 29 57 0.869047809314832 0.559055141653385 -0.535587122574679 8.60004272497175 1 2.8472536143739 17.0668722099 5923 0.00122399020807834 0.000401665304351843 10 11 4 37.1159574007 26 4.5438455882353 6.47410144927536 2.55597014925373 0.0040102244 0.0116488723 12.9482028985507 38.5748047740836 2.36363636363636 0.610386589017233 69 111.493 0.482461870909365 9 19.2874023870418 46 0.565217391304348 1091955 485 0.676470588235294 0.600374054050525 46 2658 349 834 22.988 0.277120151206464 11.0034382648693 10.3615067101449 3.92477260515604 3.05797101449276 85.300929686522 279879.272 Mammals
Pseudocheiridae 6.35897435897436 4.07692307692308 2 3.28 7.16666666666667 3.3125 9.99967852144474 10.450452222918 5 13 0.196969696969697 37 22.987 10 1 0.394527087460298 0.541174467637821 0.365840220385675 0 -2.01290925617407 0.388888888888889 3 7 0.907655025204419 2.90385207100592 0.209897335667731 6.86279189065037 9 1.22600086176581 19.8114778702 171 0.0123456790123457 0.0023368089471741 2 5 2 44.9656881819 6 6.98491666666667 9.55846153846154 3.94345454545455 5.5313870143 0.1065872808 19.1169230769231 37.7500769230769 1.2 0.439006351692335 13 167.638 1 1 18.8750384615385 6 0.538461538461538 987 53 0.5 0.739484126984127 6 70 29 82 22.987 0.258759947028717 21.2971012101449 17.6723417692308 8.99090847272727 1.07692307692308 135.834387763315 8017.078 Mammals
